 ,Area,X,Y
3217,49,364.6,753.6
3218,221,382.2,759.4
3219,6,512.0,750.5
3220,285,312.1,762.3
3221,36,417.9,753.3
3222,22,225.0,755.3
3223,89,112.6,758.3
3224,71,279.4,759.6
3225,1,507.5,754.5
3226,118,554.5,759.5
3227,202,18.9,765.1
3228,112,638.4,763.0
3229,7,120.2,758.6
3230,16,266.7,760.1
3231,16,75.6,760.8
3232,149,436.5,765.1
3233,97,1084.0,764.7
3234,86,49.9,766.0
3235,3,81.5,761.5
3236,10,138.7,761.5
3237,54,98.7,766.2
3238,10,727.9,762.7
3239,182,170.5,772.3
3240,24,593.4,766.8
3241,3,159.2,767.2
3242,104,552.9,771.3
3243,40,70.5,770.9
3244,2,102.5,769.0
3245,89,38.9,774.0
3246,2,157.0,769.5
3247,205,375.0,778.7
3248,32,652.2,773.8
3249,63,86.2,776.2
3250,15,289.7,773.2
3251,187,334.2,778.0
3252,28,361.4,774.6
3253,59,621.5,774.7
3254,2,237.0,772.5
3255,5,450.3,773.1
3256,214,404.7,781.9
3257,34,535.9,775.5
3258,37,544.4,776.5
3259,5,248.7,775.1
3260,41,107.8,778.5
3261,4,683.0,777.0
3262,81,522.5,781.6
3263,56,579.8,783.2
3264,87,50.2,785.4
3265,186,260.9,786.5
3266,7,198.5,781.2
3267,85,36.2,785.9
3268,110,216.5,786.0
3269,175,236.2,790.2
3270,190,305.0,794.3
3271,7,471.8,785.1
3272,9,594.2,785.6
3273,15,72.4,787.7
3274,1,77.5,787.5
3275,197,152.6,797.8
3276,92,614.9,793.3
3277,170,176.5,794.7
3278,5,527.7,788.9
3279,182,17.7,798.5
3280,50,123.8,797.4
3281,47,132.4,795.4
3282,50,494.5,797.7
3283,30,417.1,798.3
3284,88,278.7,801.3
3285,9,716.2,797.1
3286,88,37.3,801.0
3287,1,101.5,797.5
3288,7,220.8,798.9
3289,8,455.8,798.6
3290,18,216.6,802.3
3291,72,61.9,805.6
3292,183,330.8,806.2
3293,8,361.4,803.0
3294,163,311.0,810.4
3295,96,413.4,808.9
3296,4,221.0,804.0
3297,105,576.4,811.5
3298,73,556.3,809.0
3299,36,52.9,808.1
3300,56,124.5,809.4
3301,22,197.7,809.9
3302,103,118.2,815.3
3303,34,46.3,814.1
3304,143,249.1,818.5
3305,15,272.4,812.1
3306,104,609.1,816.8
3307,90,504.4,815.9
3308,181,368.3,821.9
3309,43,232.0,817.7
3310,38,629.3,818.0
3311,4,198.5,816.0
3312,16,348.3,817.9
3313,32,418.4,820.1
3314,263,678.8,829.2
3315,11,189.8,819.4
3316,72,39.0,824.5
3317,183,291.3,828.2
3318,51,554.0,824.4
3319,11,354.7,822.6
3320,254,67.4,829.0
3321,151,112.3,828.2
3322,54,220.6,824.4
3323,4,335.0,822.0
3324,47,588.0,825.3
3325,71,630.1,826.3
3326,44,318.5,826.9
3327,96,703.1,826.8
3328,5,167.7,825.5
3329,84,307.0,828.9
3330,20,413.8,826.2
3331,5,465.3,826.5
3332,63,33.4,833.0
3333,35,583.8,831.8
3334,169,165.2,837.1
3335,23,202.6,834.0
3336,15,549.6,833.1
3337,32,238.9,836.1
3338,106,632.6,837.1
3339,103,562.8,838.3
3340,243,688.9,844.9
3341,131,82.1,842.9
3342,12,233.3,835.4
3343,214,436.7,843.6
3344,104,719.8,841.0
3345,5,86.9,836.7
3346,106,257.2,840.4
3347,182,510.6,845.3
3348,1,139.5,837.5
3349,59,145.6,842.7
3350,178,292.3,846.0
3351,73,607.6,846.2
3352,172,269.7,849.5
3353,54,30.5,846.6
3354,9,45.6,845.2
3355,48,244.0,848.1
3356,150,311.5,851.6
3357,182,662.4,854.9
3358,110,23.1,853.3
3359,4,216.0,846.0
3360,42,488.3,848.0
3361,200,155.6,853.3
3362,24,179.7,849.4
3363,117,566.3,854.3
3364,186,75.9,859.0
3365,35,185.0,855.2
3366,9,219.9,852.9
3367,39,239.0,856.4
3368,62,253.0,856.5
3369,186,334.0,863.4
3370,206,427.3,860.1
3371,8,243.6,855.4
3372,12,261.6,857.3
3373,144,282.7,864.5
3374,187,398.8,866.1
3375,23,630.5,858.5
3376,18,125.8,860.4
3377,29,377.4,861.4
3378,155,1420.6,865.7
3379,24,199.5,861.8
3380,181,94.8,869.4
3381,92,548.3,865.8
3382,4,223.0,862.0
3383,49,625.4,866.1
3384,158,58.9,869.4
3385,5,595.1,863.3
3386,7,447.5,864.5
3387,17,121.4,865.5
3388,19,315.2,869.1
3389,5,319.7,866.9
3390,197,348.5,875.8
3391,43,235.3,872.6
3392,49,208.8,872.9
3393,234,674.5,876.7
3394,64,287.9,874.5
3395,220,378.0,878.3
3396,157,117.6,876.8
3397,44,264.5,876.8
3398,2,587.0,871.5
3399,34,12.1,875.6
3400,227,29.4,883.9
3401,186,76.3,880.3
3402,10,313.6,874.3
3403,188,133.6,881.8
3404,61,457.0,878.3
3405,229,521.7,883.8
3406,272,639.5,883.8
3407,25,448.6,878.9
3408,100,293.7,883.3
3409,6,241.0,880.0
3410,101,186.3,885.7
3411,157,330.0,885.8
3412,313,1346.4,892.5
3413,50,199.9,884.6
3414,161,219.8,887.5
3415,84,432.2,887.8
3416,11,397.0,883.9
3417,47,258.5,886.2
3418,3,270.8,884.2
3419,160,281.6,891.3
3420,68,16.6,889.4
3421,72,553.9,888.8
3422,11,591.1,887.0
3423,91,62.8,892.7
3424,139,314.8,893.5
3425,126,163.1,892.2
3426,36,205.4,891.0
3427,207,346.6,894.7
3428,46,453.0,894.3
3429,134,239.4,895.5
3430,128,295.0,895.0
3431,130,1386.3,896.0
3432,1,181.5,890.5
3433,9,447.4,893.2
3434,57,416.0,897.1
3435,10,25.0,895.5
3436,156,326.5,902.9
3437,68,477.0,901.3
3438,1,172.5,895.5
3439,165,375.9,903.5
3440,28,505.1,898.7
3441,342,1406.3,907.9
3442,177,1378.3,904.5
3443,21,422.9,899.9
3444,24,172.6,901.0
3445,2,93.5,901.0
3446,190,314.3,909.6
3447,18,466.1,904.1
3448,147,72.0,909.6
3449,2,96.5,904.0
3450,13,188.7,905.2
3451,119,198.4,907.8
3452,5,35.7,906.1
3453,159,236.6,910.4
3454,1,85.5,906.5
3455,42,91.4,909.0
3456,77,457.4,910.1
3457,330,1044.5,917.8
3458,1,609.5,908.5
3459,257,1064.6,917.1
3460,109,145.2,914.4
3461,52,263.1,912.8
3462,6,610.3,911.7
3463,3,430.5,912.5
3464,3,182.2,914.2
3465,36,295.5,916.7
3466,153,367.0,920.6
3467,4,618.2,914.5
3468,79,462.9,918.4
3469,22,248.2,919.2
3470,71,413.5,923.7
3471,64,58.5,920.8
3472,95,190.0,923.2
3473,30,154.1,921.7
3474,30,266.2,920.0
3475,37,177.7,922.4
3476,2,253.5,921.0
3477,198,336.1,927.0
3478,79,375.8,928.5
3479,1,11.5,925.5
3480,24,267.6,929.0
3481,44,192.6,930.9
3482,37,236.4,930.5
3483,78,33.6,7.6
3484,22,20.4,26.1
3485,8,16.1,31.8
3486,19,44.4,31.8
3487,2,21.0,31.5
3488,125,31.4,93.9
3489,87,10.1,251.0
3490,166,15.1,480.8
3491,260,22.3,626.6
3492,220,11.0,688.5
3493,80,25.8,704.3
3494,92,34.5,718.0
3495,52,39.0,752.9
3496,202,18.9,765.1
3497,89,38.9,774.0
3498,182,17.7,798.5
3499,88,37.3,801.0
3500,72,39.0,824.5
3501,63,33.4,833.0
3502,54,30.5,846.6
3503,9,45.6,845.2
3504,110,23.1,853.3
3505,34,12.1,875.6
3506,227,29.4,883.9
3507,68,16.6,889.4
3508,5,35.7,906.1
3509,1,11.5,925.5
3510,50,85.2,34.9
3511,42,74.7,61.0
3512,44,61.8,92.0
3513,16,68.3,96.6
3514,131,54.5,350.6
3515,144,71.3,351.4
3516,196,61.1,419.9
3517,224,72.7,598.7
3518,1,55.5,625.5
3519,159,73.0,635.2
3520,10,61.0,629.0
3521,75,53.1,682.1
3522,87,85.5,690.7
3523,192,55.1,696.7
3524,50,55.7,717.7
3525,1,77.5,714.5
3526,33,72.7,719.3
3527,12,92.0,731.2
3528,61,60.9,752.7
3529,16,75.6,760.8
3530,3,81.5,761.5
3531,40,70.5,770.9
3532,63,86.2,776.2
3533,15,72.4,787.7
3534,1,77.5,787.5
3535,72,61.9,805.6
3536,36,52.9,808.1
3537,5,86.9,836.7
3538,186,75.9,859.0
3539,158,58.9,869.4
3540,186,76.3,880.3
3541,2,93.5,901.0
3542,147,72.0,909.6
3543,1,85.5,906.5
3544,64,58.5,920.8
3545,35,139.1,8.3
3546,47,132.1,9.5
3547,81,121.1,22.2
3548,5,134.1,42.3
3549,15,135.0,47.4
3550,18,112.2,95.3
3551,31,117.6,99.2
3552,18,136.4,133.6
3553,3,127.5,135.5
3554,178,131.2,236.0
3555,265,123.7,412.7
3556,74,135.0,592.3
3557,109,132.3,654.8
3558,40,117.0,655.6
3559,1,99.5,667.5
3560,90,130.9,683.8
3561,85,103.3,692.1
3562,36,114.9,697.2
3563,34,124.2,701.3
3564,76,131.2,705.4
3565,101,107.6,707.8
3566,15,133.8,737.0
3567,13,127.7,737.3
3568,81,108.2,746.5
3569,20,123.7,750.0
3570,89,112.6,758.3
3571,7,120.2,758.6
3572,10,138.7,761.5
3573,2,102.5,769.0
3574,41,107.8,778.5
3575,50,123.8,797.4
3576,47,132.4,795.4
3577,1,101.5,797.5
3578,56,124.5,809.4
3579,103,118.2,815.3
3580,151,112.3,828.2
3581,1,139.5,837.5
3582,18,125.8,860.4
3583,17,121.4,865.5
3584,157,117.6,876.8
3585,19,154.6,23.8
3586,101,176.3,27.2
3587,60,184.9,39.0
3588,11,167.7,94.1
3589,4,167.0,120.0
3590,19,185.1,145.0
3591,74,163.8,203.6
3592,285,180.9,372.2
3593,55,165.7,595.7
3594,80,160.3,624.4
3595,1,182.5,635.5
3596,24,184.3,641.8
3597,8,179.2,645.2
3598,15,171.4,654.8
3599,59,172.3,681.1
3600,78,152.7,684.2
3601,67,176.9,696.0
3602,3,152.5,713.5
3603,5,174.9,720.7
3604,8,148.4,732.4
3605,39,184.3,746.0
3606,182,170.5,772.3
3607,3,159.2,767.2
3608,2,157.0,769.5
3609,170,176.5,794.7
3610,5,167.7,825.5
3611,200,155.6,853.3
3612,24,179.7,849.4
3613,35,185.0,855.2
3614,1,181.5,890.5
3615,24,172.6,901.0
3616,13,188.7,905.2
3617,3,182.2,914.2
3618,30,154.1,921.7
3619,37,177.7,922.4
3620,82,204.9,24.7
3621,32,230.9,23.1
3622,36,222.1,38.4
3623,58,233.5,44.6
3624,16,216.9,45.2
3625,25,219.6,63.8
3626,23,226.4,75.8
3627,14,223.6,81.6
3628,23,197.3,95.9
3629,3,226.8,101.8
3630,4,238.0,118.0
3631,37,211.5,127.8
3632,29,224.6,142.5
3633,2,233.5,140.0
3634,12,209.3,163.9
3635,83,214.2,186.2
3636,90,209.7,204.5
3637,185,213.8,243.9
3638,415,220.9,348.3
3639,307,209.2,406.2
3640,120,226.6,552.0
3641,52,232.0,587.8
3642,7,217.1,661.6
3643,23,205.8,663.7
3644,214,215.3,683.3
3645,24,229.5,699.3
3646,31,211.5,707.3
3647,99,231.4,714.9
3648,15,209.0,715.2
3649,38,214.9,743.1
3650,12,225.0,749.8
3651,22,225.0,755.3
3652,2,237.0,772.5
3653,7,198.5,781.2
3654,7,220.8,798.9
3655,18,216.6,802.3
3656,4,221.0,804.0
3657,22,197.7,809.9
3658,43,232.0,817.7
3659,4,198.5,816.0
3660,54,220.6,824.4
3661,23,202.6,834.0
3662,12,233.3,835.4
3663,4,216.0,846.0
3664,9,219.9,852.9
3665,24,199.5,861.8
3666,4,223.0,862.0
3667,43,235.3,872.6
3668,49,208.8,872.9
3669,50,199.9,884.6
3670,161,219.8,887.5
3671,36,205.4,891.0
3672,52,253.8,9.3
3673,49,280.5,19.1
3674,71,282.4,33.3
3675,27,254.5,35.6
3676,76,263.3,38.4
3677,22,259.4,52.0
3678,60,257.2,63.0
3679,4,281.0,59.5
3680,28,265.8,67.3
3681,12,252.0,77.2
3682,12,273.8,91.6
3683,1,272.5,95.5
3684,58,277.5,121.4
3685,50,257.5,139.6
3686,2,267.5,186.0
3687,4,247.2,187.5
3688,21,278.3,214.0
3689,121,273.5,255.6
3690,232,257.5,269.1
3691,9,263.4,297.1
3692,49,262.4,374.8
3693,99,283.1,406.5
3694,103,266.7,407.1
3695,14,259.7,416.4
3696,10,284.5,438.7
3697,97,255.4,460.6
3698,10,267.0,456.5
3699,55,270.4,465.3
3700,100,264.6,477.4
3701,83,252.1,481.0
3702,47,269.8,490.2
3703,134,269.8,536.2
3704,217,259.3,603.0
3705,5,277.7,601.9
3706,17,261.1,623.4
3707,133,278.8,632.1
3708,39,260.7,650.3
3709,28,277.2,678.3
3710,1,280.5,682.5
3711,39,262.8,700.3
3712,91,246.1,703.8
3713,137,255.8,736.0
3714,71,279.4,759.6
3715,16,266.7,760.1
3716,5,248.7,775.1
3717,88,278.7,801.3
3718,143,249.1,818.5
3719,15,272.4,812.1
3720,172,269.7,849.5
3721,62,253.0,856.5
3722,8,243.6,855.4
3723,12,261.6,857.3
3724,44,264.5,876.8
3725,47,258.5,886.2
3726,3,270.8,884.2
3727,52,263.1,912.8
3728,22,248.2,919.2
3729,30,266.2,920.0
3730,2,253.5,921.0
3731,24,267.6,929.0
3732,45,318.8,16.5
3733,8,296.4,24.4
3734,5,302.1,39.3
3735,23,293.9,87.5
3736,65,309.7,93.6
3737,43,316.5,99.9
3738,10,324.2,114.8
3739,5,322.7,119.1
3740,62,295.8,146.0
3741,57,299.3,159.7
3742,87,297.7,205.6
3743,3,311.8,206.8
3744,76,308.8,233.4
3745,77,324.2,240.2
3746,89,297.9,242.9
3747,147,304.1,253.2
3748,176,309.2,269.8
3749,14,317.9,272.8
3750,90,303.1,310.9
3751,50,322.6,318.0
3752,92,310.0,328.7
3753,92,320.2,343.2
3754,31,291.8,357.0
3755,183,307.2,362.2
3756,219,319.6,376.5
3757,207,297.9,414.8
3758,82,323.8,434.9
3759,7,309.6,431.1
3760,5,305.3,433.5
3761,14,318.4,460.5
3762,22,324.9,462.5
3763,56,315.5,488.2
3764,27,297.8,525.9
3765,83,328.6,574.7
3766,88,305.3,575.4
3767,86,315.2,575.7
3768,21,301.3,594.7
3769,11,307.1,596.4
3770,11,312.6,628.2
3771,68,317.1,636.4
3772,80,298.6,752.8
3773,36,323.3,752.9
3774,285,312.1,762.3
3775,163,311.0,810.4
3776,44,318.5,826.9
3777,84,307.0,828.9
3778,150,311.5,851.6
3779,19,315.2,869.1
3780,5,319.7,866.9
3781,10,313.6,874.3
3782,190,314.3,909.6
3783,36,295.5,916.7
3784,23,366.7,10.5
3785,23,345.8,27.7
3786,1,376.5,26.5
3787,165,366.3,48.5
3788,104,364.9,74.3
3789,34,352.8,95.3
3790,9,366.9,105.6
3791,19,369.6,123.1
3792,12,366.0,129.5
3793,271,360.8,151.2
3794,1,364.5,201.5
3795,96,348.1,233.3
3796,121,366.4,240.7
3797,5,351.1,283.7
3798,28,354.3,291.8
3799,166,360.0,320.2
3800,5,351.5,371.5
3801,25,376.3,378.4
3802,199,364.9,413.5
3803,13,345.7,416.0
3804,1,352.5,417.5
3805,18,373.7,440.2
3806,10,339.3,520.0
3807,7,363.2,544.4
3808,195,373.4,573.7
3809,1,347.5,580.5
3810,81,341.3,596.3
3811,108,349.5,602.4
3812,6,373.7,599.3
3813,4,370.0,601.0
3814,65,378.4,609.5
3815,39,373.3,632.9
3816,86,343.3,636.5
3817,85,358.9,641.9
3818,4,378.2,707.5
3819,181,360.8,719.2
3820,19,373.8,736.9
3821,32,375.1,743.4
3822,49,364.6,753.6
3823,28,361.4,774.6
3824,8,361.4,803.0
3825,181,368.3,821.9
3826,16,348.3,817.9
3827,11,354.7,822.6
3828,29,377.4,861.4
3829,197,348.5,875.8
3830,153,367.0,920.6
3831,79,375.8,928.5
3832,31,387.9,10.9
3833,10,402.8,29.6
3834,36,417.5,38.1
3835,2,427.5,36.0
3836,4,399.5,40.0
3837,21,402.4,43.7
3838,8,396.6,51.1
3839,21,419.5,52.4
3840,36,416.6,63.6
3841,117,395.5,77.9
3842,84,421.0,74.7
3843,7,391.9,97.8
3844,177,403.6,130.4
3845,171,403.2,148.8
3846,4,421.0,142.0
3847,145,415.7,177.8
3848,20,424.4,209.8
3849,97,395.3,231.5
3850,190,409.6,241.9
3851,26,425.0,267.3
3852,169,399.7,272.6
3853,124,422.2,295.5
3854,74,418.4,311.9
3855,77,399.8,314.7
3856,15,393.0,340.7
3857,179,401.9,361.6
3858,48,405.0,403.0
3859,54,401.2,424.9
3860,57,411.1,429.0
3861,7,390.9,443.4
3862,57,409.3,455.4
3863,30,418.5,478.8
3864,6,407.0,476.5
3865,85,419.9,522.7
3866,16,398.9,524.6
3867,29,414.4,530.6
3868,84,404.8,548.3
3869,35,422.5,575.1
3870,67,398.8,583.8
3871,4,426.5,581.2
3872,11,397.6,593.1
3873,53,398.9,601.9
3874,13,418.9,602.1
3875,3,407.8,641.2
3876,141,395.8,691.9
3877,36,417.9,753.3
3878,30,417.1,798.3
3879,96,413.4,808.9
3880,32,418.4,820.1
3881,20,413.8,826.2
3882,187,398.8,866.1
3883,11,397.0,883.9
3884,21,422.9,899.9
3885,71,413.5,923.7
3886,15,468.4,19.0
3887,15,450.4,49.4
3888,73,452.1,68.5
3889,71,467.3,71.7
3890,37,451.1,84.0
3891,8,444.2,92.5
3892,54,446.5,116.5
3893,141,461.8,131.5
3894,77,443.0,133.4
3895,88,471.7,139.0
3896,14,435.2,144.6
3897,3,467.5,156.8
3898,189,444.6,182.2
3899,62,462.3,184.2
3900,21,454.3,195.4
3901,45,469.5,199.3
3902,86,464.1,218.5
3903,79,455.5,232.1
3904,79,471.6,231.1
3905,7,438.5,234.5
3906,29,448.3,246.9
3907,84,468.8,252.8
3908,87,459.0,266.1
3909,85,473.1,272.0
3910,26,452.3,330.8
3911,98,446.6,357.1
3912,39,441.2,410.1
3913,2,438.0,492.5
3914,12,467.8,512.4
3915,17,457.5,515.0
3916,115,468.4,531.6
3917,16,446.2,530.5
3918,2,444.0,536.5
3919,57,458.7,590.9
3920,4,472.0,614.0
3921,129,449.1,627.7
3922,52,436.6,652.8
3923,39,445.6,662.9
3924,88,459.2,693.5
3925,51,444.2,721.0
3926,5,450.3,773.1
3927,8,455.8,798.6
3928,5,465.3,826.5
3929,7,447.5,864.5
3930,61,457.0,878.3
3931,25,448.6,878.9
3932,9,447.4,893.2
3933,18,466.1,904.1
3934,77,457.4,910.1
3935,79,462.9,918.4
3936,41,516.5,45.2
3937,4,504.0,65.0
3938,4,522.0,87.5
3939,9,501.2,107.9
3940,7,504.8,129.6
3941,19,484.5,136.3
3942,83,493.2,157.4
3943,11,508.6,159.9
3944,4,514.5,162.2
3945,3,509.8,179.8
3946,17,509.3,231.0
3947,3,509.8,238.2
3948,271,516.1,360.2
3949,29,487.0,362.7
3950,67,496.1,373.2
3951,2,519.5,464.0
3952,52,506.4,477.8
3953,23,493.2,488.5
3954,91,508.2,538.7
3955,26,521.7,544.2
3956,60,496.0,582.4
3957,78,515.5,641.7
3958,22,507.7,652.4
3959,31,514.8,653.5
3960,26,488.5,680.3
3961,13,495.3,682.0
3962,54,513.3,684.3
3963,76,487.0,706.0
3964,79,502.4,712.2
3965,6,512.0,750.5
3966,1,507.5,754.5
3967,50,494.5,797.7
3968,90,504.4,815.9
3969,42,488.3,848.0
3970,40,564.5,7.6
3971,12,544.9,20.4
3972,4,552.0,19.0
3973,2,544.5,25.0
3974,9,548.9,35.4
3975,15,568.6,40.1
3976,38,571.1,50.8
3977,4,561.0,58.0
3978,26,544.6,104.9
3979,53,555.6,125.7
3980,6,572.0,150.5
3981,14,536.2,155.6
3982,27,531.8,160.6
3983,28,563.5,162.6
3984,3,550.2,175.8
3985,3,550.2,181.2
3986,71,534.0,245.6
3987,35,563.5,363.8
3988,128,560.8,376.7
3989,59,535.0,373.6
3990,181,558.8,467.1
3991,131,544.3,471.3
3992,86,548.7,482.7
3993,77,558.6,495.6
3994,37,536.7,522.0
3995,211,561.4,543.5
3996,38,542.4,542.6
3997,69,548.6,554.8
3998,21,545.2,575.7
3999,81,556.7,585.0
4000,21,571.9,595.2
4001,1,567.5,600.5
4002,6,571.3,601.2
4003,75,549.1,633.3
4004,67,548.1,649.3
4005,7,569.2,648.5
4006,1,570.5,655.5
4007,74,562.6,703.2
4008,82,535.2,713.3
4009,12,554.8,746.7
4010,118,554.5,759.5
4011,104,552.9,771.3
4012,34,535.9,775.5
4013,37,544.4,776.5
4014,73,556.3,809.0
4015,51,554.0,824.4
4016,15,549.6,833.1
4017,117,566.3,854.3
4018,92,548.3,865.8
4019,72,553.9,888.8
4020,1,603.5,9.5
4021,190,596.8,23.8
4022,12,611.8,72.9
4023,26,601.7,77.8
4024,2,615.0,78.5
4025,3,616.2,81.2
4026,8,593.4,88.6
4027,9,594.6,94.4
4028,4,596.0,126.0
4029,125,605.7,153.3
4030,3,608.2,172.2
4031,70,594.7,194.1
4032,5,617.1,455.7
4033,46,596.6,458.9
4034,83,615.1,492.0
4035,14,613.1,512.6
4036,22,612.3,526.6
4037,18,605.8,546.2
4038,130,593.5,552.6
4039,9,608.7,550.2
4040,8,620.6,565.4
4041,4,605.5,578.8
4042,9,587.3,597.4
4043,10,619.5,625.0
4044,51,603.9,633.7
4045,149,592.9,701.1
4046,24,593.4,766.8
4047,92,614.9,793.3
4048,104,609.1,816.8
4049,47,588.0,825.3
4050,35,583.8,831.8
4051,73,607.6,846.2
4052,5,595.1,863.3
4053,2,587.0,871.5
4054,11,591.1,887.0
4055,1,609.5,908.5
4056,6,610.3,911.7
4057,4,618.2,914.5
4058,14,641.4,10.4
4059,1,670.5,38.5
4060,42,631.1,61.6
4061,122,655.3,80.1
4062,44,635.7,86.2
4063,78,653.6,97.5
4064,48,649.0,120.0
4065,9,664.6,119.2
4066,77,633.2,126.8
4067,1,659.5,138.5
4068,6,662.8,145.0
4069,212,635.3,154.4
4070,39,664.2,173.0
4071,24,633.4,381.9
4072,70,648.6,409.8
4073,65,648.9,429.8
4074,46,657.2,453.5
4075,32,629.9,473.1
4076,186,660.6,484.2
4077,66,632.1,516.7
4078,23,644.5,535.3
4079,71,646.2,572.3
4080,174,635.1,591.5
4081,1,669.5,597.5
4082,24,667.4,643.7
4083,233,645.8,649.0
4084,8,667.4,651.4
4085,1,638.5,684.5
4086,31,628.9,697.8
4087,3,636.8,695.8
4088,80,631.0,707.6
4089,8,639.4,735.2
4090,112,638.4,763.0
4091,32,652.2,773.8
4092,38,629.3,818.0
4093,71,630.1,826.3
4094,182,662.4,854.9
4095,23,630.5,858.5
4096,272,639.5,883.8
4097,10,702.0,3.5
4098,45,710.3,7.3
4099,210,682.0,22.4
4100,268,701.1,43.4
4101,203,708.7,85.7
4102,41,704.8,103.0
4103,67,686.6,133.3
4104,90,680.3,144.3
4105,108,698.8,151.3
4106,9,685.5,184.5
4107,32,679.8,410.1
4108,45,704.1,430.8
4109,8,692.1,482.4
4110,46,693.0,492.5
4111,121,681.4,517.4
4112,177,702.4,523.6
4113,57,693.3,546.4
4114,60,690.6,574.2
4115,68,704.1,573.4
4116,66,706.5,628.2
4117,75,696.3,650.4
4118,85,683.4,651.7
4119,3,686.2,698.8
4120,4,688.0,702.0
4121,110,704.0,708.4
4122,78,690.4,719.2
4123,86,708.7,745.0
4124,12,676.3,746.6
4125,4,683.0,777.0
4126,9,716.2,797.1
4127,96,703.1,826.8
4128,205,747.2,16.4
4129,7,722.5,17.5
4130,57,742.1,26.3
4131,139,745.7,39.2
4132,14,725.7,50.1
4133,35,756.3,67.3
4134,37,724.8,104.4
4135,87,750.9,124.4
4136,107,756.7,132.8
4137,115,756.4,160.1
4138,111,735.5,198.6
4139,154,755.1,364.1
4140,17,757.4,401.9
4141,17,742.4,433.0
4142,23,750.6,466.8
4143,176,746.0,541.8
4144,56,759.9,574.2
4145,221,740.2,590.5
4146,37,734.1,609.7
4147,100,746.5,646.4
4148,100,727.5,651.8
4149,10,727.9,762.7
4150,17,786.3,9.3
4151,84,782.0,23.4
4152,49,805.2,42.0
4153,7,775.8,48.1
4154,20,783.7,64.6
4155,11,786.9,69.6
4156,32,789.6,79.3
4157,6,797.3,366.3
4158,80,790.0,414.9
4159,60,784.9,424.1
4160,209,795.2,488.3
4161,77,795.6,526.1
4162,156,804.6,538.8
4163,206,778.8,597.5
4164,17,853.2,172.5
4165,14,849.0,176.2
4166,4,852.5,181.2
4167,103,853.8,244.7
4168,13,858.9,298.7
4169,13,840.7,328.9
4170,4,839.0,380.5
4171,7,827.2,384.5
4172,182,826.6,408.6
4173,1,857.5,428.5
4174,150,839.2,526.8
4175,23,846.1,555.6
4176,70,824.5,575.7
4177,64,854.2,589.9
4178,6,834.3,634.3
4179,34,894.0,163.8
4180,162,896.3,198.6
4181,8,899.5,318.0
4182,55,868.0,322.7
4183,80,888.2,350.0
4184,40,906.4,349.8
4185,85,876.4,367.8
4186,197,894.8,411.9
4187,1,870.5,480.5
4188,64,897.3,485.8
4189,60,876.5,541.0
4190,39,891.6,541.6
4191,65,876.5,568.3
4192,56,875.6,586.9
4193,1,874.5,610.5
4194,47,896.0,667.6
4195,92,935.7,129.8
4196,98,923.4,140.7
4197,163,923.0,176.6
4198,42,955.2,174.9
4199,18,950.3,179.8
4200,198,927.0,194.3
4201,18,917.2,245.1
4202,73,948.2,255.5
4203,49,935.5,271.3
4204,61,933.3,306.9
4205,1,917.5,307.5
4206,67,923.2,317.3
4207,80,945.6,341.8
4208,13,953.3,355.3
4209,42,952.6,367.3
4210,15,927.4,377.3
4211,22,947.1,384.6
4212,5,955.9,397.3
4213,16,933.8,411.3
4214,61,947.1,461.0
4215,21,938.7,471.2
4216,36,924.6,487.2
4217,77,940.8,490.4
4218,13,924.1,500.5
4219,92,940.1,511.3
4220,91,947.3,523.5
4221,7,921.9,543.4
4222,15,934.4,573.8
4223,20,952.4,610.2
4224,35,930.9,629.9
4225,1,928.5,637.5
4226,4,963.0,118.5
4227,11,978.0,128.0
4228,215,984.6,151.8
4229,1,966.5,171.5
4230,60,967.0,180.2
4231,85,967.1,202.0
4232,16,971.1,227.4
4233,48,990.3,232.6
4234,167,980.1,260.5
4235,130,985.9,301.4
4236,8,993.1,312.2
4237,22,965.6,339.5
4238,2,977.5,342.0
4239,18,997.7,346.6
4240,13,981.7,354.7
4241,87,996.5,367.0
4242,158,972.0,375.5
4243,11,985.0,399.9
4244,6,972.8,402.7
4245,18,1004.8,419.3
4246,17,992.6,422.9
4247,35,979.9,436.8
4248,5,999.9,453.7
4249,13,973.9,459.1
4250,3,997.2,482.8
4251,52,971.6,497.2
4252,152,998.9,525.6
4253,31,995.9,536.7
4254,1,997.5,548.5
4255,7,996.5,555.2
4256,79,984.7,573.4
4257,61,982.2,591.6
4258,86,1000.4,595.3
4259,80,990.7,636.6
4260,2,963.5,649.0
4261,58,970.0,666.0
4262,99,977.4,690.7
4263,5,1014.3,3.9
4264,153,1047.7,21.5
4265,88,1045.7,32.1
4266,7,1028.5,29.5
4267,141,1036.6,71.3
4268,19,1040.3,158.6
4269,6,1037.5,166.0
4270,34,1037.6,199.6
4271,52,1028.5,215.3
4272,29,1043.6,231.3
4273,4,1011.0,241.0
4274,185,1023.6,261.0
4275,35,1051.3,259.0
4276,15,1040.3,260.0
4277,1,1047.5,273.5
4278,2,1021.5,275.0
4279,33,1018.0,303.5
4280,48,1039.7,317.8
4281,2,1041.0,333.5
4282,18,1021.1,352.4
4283,4,1032.0,351.0
4284,85,1043.6,371.0
4285,37,1027.5,370.8
4286,38,1014.9,374.7
4287,16,1018.0,381.5
4288,3,1052.5,410.5
4289,36,1029.7,425.0
